action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_time,trial_id,trial_type,pid
"[599, 1524, 2390]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[48, -8, 2]","[596, 435, 368]",42.0,"[None, None, None]","[u'', 48, -8, 4, 2, -24, -4, 2, -2, 48, -4, 4, 4]",525438,44.0,9530.0,1.64461216979e+18,mouselab-mdp,3
"[388, 1308, 2153]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[48, 8, 4]","[385, 414, 344]",60.0,"[None, None, None]","[u'', -24, -4, 4, -4, 48, 8, 4, 2, 24, -4, -4, -2]",535634,45.0,9079.0,6.04491226741e+18,mouselab-mdp,3
"[554, 1995, 2915]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-48, -8, 4]","[552, 944, 413]",-52.0,"[None, None, None]","[u'', 24, 8, 4, 4, -48, -8, 2, 4, 48, 4, 4, 2]",546927,46.0,10198.0,5.99255420902e+18,mouselab-mdp,3
"[644, 1731, 2575]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-48, -4, -4]","[641, 594, 336]",-56.0,"[None, None, None]","[u'', -48, -4, -4, 2, 48, 4, 4, -2, 48, -4, 4, 2]",558701,47.0,10658.0,-4.54306465704e+18,mouselab-mdp,3
"[1054, 2007, 2881]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-48, -4, 4]","[1050, 448, 373]",-48.0,"[None, None, None]","[u'', -48, -8, -4, -4, 48, 4, 2, 4, -48, -4, 2, 4]",568249,48.0,8441.0,-4.49278938292e+18,mouselab-mdp,3
"[6015, 6609, 7413]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'1', u'9'], u'time': [2965, 3756, 4503]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-24, -8, 2]","[6013, 89, 309]",-33.0,"[None, None, None]","[u'', -48, -8, 4, -4, -24, -8, 4, 2, -24, 8, 2, -2]",579829,49.0,10483.0,4.65301638885e+18,mouselab-mdp,3
"[4384, 4948, 5943]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9'], u'time': [339, 2179, 2901]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-24, 4, -2]","[4381, 50, 474]",-25.0,"[None, None, None]","[u'', -24, 4, -2, 4, -24, 8, 4, 4, -24, -8, -4, -2]",591135,50.0,10204.0,2.30326182839e+18,mouselab-mdp,3
"[59715, 60528, 61383]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2'], u'time': [1892, 2526]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-24, -8, 4]","[59712, 320, 358]",-30.0,"[None, None, None]","[u'', -48, -4, 4, -4, -24, -8, 4, 4, -48, -4, -4, 4]",656480,51.0,64259.0,1.07286752953e+18,mouselab-mdp,3
"[416, 1193, 1813]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-48, -4, -2]","[414, 273, 110]",-54.0,"[None, None, None]","[u'', -48, -4, 2, -2, -48, 4, 2, 2, 48, 4, 4, -4]",668066,52.0,10488.0,4.78066487755e+18,mouselab-mdp,3
"[329, 1263, 2091]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[24, -8, -4]","[325, 441, 334]",12.0,"[None, None, None]","[u'', -48, -8, -4, 2, 24, -8, -4, 4, 24, -8, -2, 2]",680372,53.0,11231.0,-4.85652442179e+18,mouselab-mdp,3
"[20308, 21177, 21891]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[24, 8, -4]","[20305, 369, 217]",28.0,"[None, None, None]","[u'', 24, 8, -4, -4, -48, 8, 2, 2, -24, 8, -2, 4]",705675,54.0,24185.0,6.82029765092e+18,mouselab-mdp,3
"[2309, 3111, 3787]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-24, 8, -2]","[2307, 298, 180]",-18.0,"[None, None, None]","[u'', -24, 8, -2, -2, -24, 4, -4, 2, -48, -8, 4, -4]",717417,55.0,10627.0,-8.16534935299e+18,mouselab-mdp,3
"[973, 1817, 2658]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[48, 8, -2]","[971, 349, 323]",54.0,"[None, None, None]","[u'', 48, 4, 4, 2, 48, 8, -2, -4, 24, -4, -4, 2]",748911,56.0,30381.0,-2.99412465539e+18,mouselab-mdp,3
"[2325, 3288, 5419]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[24, -8, -4]","[2323, 461, 1628]",12.0,"[None, None, None]","[u'', -24, 8, -2, 2, 24, -8, -4, -2, 48, -4, 4, -4]",764248,57.0,14242.0,-3.20007329874e+18,mouselab-mdp,3
"[391, 1235, 2208]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[48, 8, 4]","[381, 348, 456]",60.0,"[None, None, None]","[u'', 48, 8, 2, 4, -48, -8, -2, -2, 48, -4, 2, 4]",772671,58.0,7310.0,5.21456941459e+18,mouselab-mdp,3
"[374, 1182, 2419]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[24, 8, -4]","[372, 314, 723]",28.0,"[None, None, None]","[u'', 24, 8, -4, -4, 48, 4, -4, 4, 48, 8, 2, -4]",787065,59.0,13281.0,-3.85987325249e+18,mouselab-mdp,3
