action_times,actions,block,button_pressed,correct,key_press,path,queries,questions,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[7100, 7779, 8644]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'12', u'8', u'7', u'3', u'4', u'2'], u'time': [775, 1776, 3126, 4144, 4800, 5409, 6198]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 10]","[7099, 167, 365]",23.0,"[None, None, None]",,638759,42.0,6.300325444535346e+18,mouselab-mdp,2
"[8966, 9598, 10286]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'1', u'7', u'11', u'12', u'9', u'10'], u'time': [829, 1343, 1836, 2493, 3053, 3970, 4611, 5663, 6171]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 10]","[8965, 125, 187]",11.0,"[None, None, None]",,651048,43.0,-2.7782514449718523e+18,mouselab-mdp,2
"[20812, 21337, 21873]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'12', u'10', u'9', u'4', u'3', u'7', u'6', u'8', u'2', u'1', u'5'], u'time': [1173, 1805, 2286, 2682, 5408, 6532, 7178, 7792, 8232, 12694, 13551, 16575]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 10]","[20810, 19, 34]",-7.0,"[None, None, None]",,674807,44.0,-8.965170723769651e+18,mouselab-mdp,2
"[10566, 11116, 11813]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'11', u'10', u'9', u'5', u'6', u'7'], u'time': [4469, 5210, 6053, 7223, 8303, 8795, 9325]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 10, 10]","[10564, 49, 190]",3.0,"[None, None, None]",,688589,45.0,-6.72824086845133e+18,mouselab-mdp,2
"[10833, 11481, 12216]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'1', u'7', u'6', u'5'], u'time': [4119, 4761, 5698, 6260, 7090, 7579, 8132]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, 10]","[10832, 139, 230]",3.0,"[None, None, None]",,702663,46.0,9.182422570892963e+18,mouselab-mdp,2
"[7411, 8108, 8739]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'10', u'11'], u'time': [1506, 2225, 2815, 4086, 4646]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 10]","[7409, 191, 128]",0.0,"[None, None, None]",,713247,47.0,-3.334411552997521e+18,mouselab-mdp,2
"[50896, 51903, 52480]","[u'left', u'left', u'down']",test,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'11', u'1', u'5', u'12', u'10'], u'time': [45312, 46141, 46758, 47372, 49463, 49944]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, -5, 5]","[50894, 506, 72]",-11.0,"[None, None, None]",,767671,48.0,7.839838664789078e+18,mouselab-mdp,2
"[11685, 12380, 12996]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'7', u'6', u'8', u'10'], u'time': [730, 1196, 5555, 6575, 7151, 7610, 8482]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, -5, 10]","[11683, 195, 117]",-12.0,"[None, None, None]",,782511,49.0,-7.325569627557755e+18,mouselab-mdp,2
"[22916, 23973, 24844]","[u'left', u'left', u'up']",train_basic,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 5]","[22912, 546, 368]",25.0,"[None, None, None]",,28870,0.0,8.829151516447664e+18,mouselab-mdp,3
"[14399, 15302, 16478]","[u'left', u'left', u'up']",train_basic,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -5, 10]","[14397, 397, 675]",10.0,"[None, None, None]",,48285,1.0,-6.467484867280245e+18,mouselab-mdp,3
"[3895, 4736, 5592]","[u'right', u'right', u'down']",train_basic,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 10]","[3893, 338, 361]",20.0,"[None, None, None]",,56685,2.0,2.102736855806764e+18,mouselab-mdp,3
"[4805, 5526, 6549]","[u'up', u'up', u'right']",train_basic,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 10, 10]","[4803, 216, 519]",10.0,"[None, None, None]",,66590,3.0,1.159689721296071e+18,mouselab-mdp,3
"[14400, 15295, 16071]","[u'left', u'left', u'up']",train_basic,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 5, 10]","[14395, 394, 269]",5.0,"[None, None, None]",,84949,4.0,-5.833452680797874e+18,mouselab-mdp,3
"[2987, 3691, 4460]","[u'right', u'right', u'up']",train_basic,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 10, 10]","[2985, 196, 267]",15.0,"[None, None, None]",,91357,5.0,-2.113118043168124e+18,mouselab-mdp,3
"[4595, 5322, 5962]","[u'left', u'left', u'down']",train_basic,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 10]","[4591, 231, 122]",15.0,"[None, None, None]",,99573,6.0,5.309248044539889e+18,mouselab-mdp,3
"[3145, 4233, 5121]","[u'left', u'left', u'down']",train_basic,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 10, 10]","[3143, 582, 386]",10.0,"[None, None, None]",,106533,7.0,-5.559450979544907e+18,mouselab-mdp,3
"[7881, 8424, 8976]","[u'up', u'up', u'left']",train_basic,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 5]","[7878, 40, 28]",0.0,"[None, None, None]",,117717,8.0,-3.3393520083480607e+18,mouselab-mdp,3
"[10696, 11735, 12319]","[u'up', u'up', u'left']",train_basic,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, -10]","[10693, 537, 89]",0.0,"[None, None, None]",,132501,9.0,-4.854145221764645e+18,mouselab-mdp,3
"[5776, 7295, 8528]","[u'left', u'left', u'up']",train_hidden,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, -10, -5]","[5773, 1006, 727]",-25.0,"[None, None, None]",,147477,10.0,-5.799413076952947e+18,mouselab-mdp,3
"[1306, 2234, 3321]","[u'up', u'up', u'left']",train_hidden,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, -5, -10]","[1303, 428, 581]",-25.0,"[None, None, None]",,153374,11.0,-8.430627562648791e+18,mouselab-mdp,3
"[617, 1577, 3016]","[u'up', u'up', u'right']",train_hidden,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, -5]","[614, 460, 936]",15.0,"[None, None, None]",,160293,12.0,4.621247487711653e+18,mouselab-mdp,3
"[4346, 6154, 7665]","[u'up', u'up', u'left']",train_hidden,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 10, -5]","[4343, 1309, 1008]",-5.0,"[None, None, None]",,181790,13.0,-2.406626739250812e+18,mouselab-mdp,3
"[4732, 5771, 7347]","[u'right', u'right', u'down']",train_hidden,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 5]","[4729, 533, 1071]",25.0,"[None, None, None]",,192166,14.0,-3.081449241277774e+18,mouselab-mdp,3
"[10368, 15985, 17689]","[u'left', u'left', u'up']",train_inspector,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'1'], u'time': [4892, 7324, 8546]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, -10]","[10366, 5114, 1199]",-10.0,"[None, None, None]",,215485,15.0,4.339880646647608e+18,mouselab-mdp,3
"[11844, 12404, 13003]","[u'left', u'left', u'up']",train_inspector,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'10', u'12', u'6', u'7', u'8', u'2', u'3', u'4', u'11'], u'time': [1095, 1862, 2477, 3277, 4486, 5206, 5910, 6576, 7414, 7814, 8325, 10318]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 10]","[11839, 60, 93]",25.0,"[None, None, None]",,232261,16.0,4.842692465290208e+18,mouselab-mdp,3
"[14118, 14701, 15765]","[u'up', u'up', u'left']",train_inspector,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'2', u'3', u'1', u'5', u'6', u'7', u'8', u'10', u'11', u'4', u'12'], u'time': [1857, 2855, 3254, 3800, 4415, 4758, 5151, 5743, 6783, 7142, 8527, 9382]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 5]","[14115, 81, 565]",15.0,"[None, None, None]",,250237,17.0,-7.701717791270176e+18,mouselab-mdp,3
"[9546, 10154, 10689]","[u'left', u'left', u'up']",train_inspector,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4', u'11', u'10', u'12', u'9', u'5', u'6', u'7', u'8'], u'time': [1125, 1700, 2123, 3715, 4364, 4787, 5228, 5644, 6227, 6908, 7211, 7823]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, 10]","[9542, 95, 34]",10.0,"[None, None, None]",,263205,18.0,-5.149457503050632e+18,mouselab-mdp,3
"[15912, 18360, 19584]","[u'up', u'up', u'right']",train_inspector,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'6', u'7', u'8', u'9', u'10', u'11', u'12', u'2', u'3', u'4'], u'time': [1449, 2328, 2763, 3090, 3643, 4250, 4642, 5092, 5618, 6187, 6626, 7146]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 10]","[15910, 1939, 717]",5.0,"[None, None, None]",,284941,19.0,-8.965170723769651e+18,mouselab-mdp,3
"[23992, 24655, 25351]","[u'up', u'up', u'right']",train_inspect_cost,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'2', u'3', u'4'], u'time': [10244, 11498, 13306, 16666, 17401, 22338]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 10]","[23989, 168, 195]",-1.0,"[None, None, None]",,315805,20.0,8.892810546696874e+17,mouselab-mdp,3
"[6904, 7528, 8184]","[u'right', u'right', u'up']",train_inspect_cost,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'6', u'7'], u'time': [1322, 2185, 4090, 5553]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 5]","[6900, 115, 155]",6.0,"[None, None, None]",,326597,21.0,3.6695183518116547e+18,mouselab-mdp,3
"[12040, 13128, 14680]","[u'up', u'up', u'right']",train_inspect_cost,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'7', u'8', u'2', u'3'], u'time': [874, 1642, 5267, 6073, 9530, 10913]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 5]","[12036, 582, 1054]",19.0,"[None, None, None]",,343886,22.0,2.0031782822548767e+18,mouselab-mdp,3
"[9816, 11456, 12288]","[u'up', u'up', u'right']",train_inspect_cost,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'6', u'7', u'3'], u'time': [1508, 2850, 5245, 5954, 7844]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 10]","[9814, 1139, 324]",5.0,"[None, None, None]",,358341,23.0,3.812331254939213e+18,mouselab-mdp,3
"[4693, 5756, 7228]","[u'up', u'up', u'left']",train_inspect_cost,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4'], u'time': [1128, 2597]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 10]","[4691, 560, 965]",3.0,"[None, None, None]",,367677,24.0,-8.485306912601427e+16,mouselab-mdp,3
"[25980, 27164, 29387]","[u'right', u'right', u'down']",train_final,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'2', u'11', u'12', u'7'], u'time': [17160, 18318, 19592, 21854, 22653, 24478]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, -10, 10]","[25978, 674, 1715]",-11.0,"[None, None, None]",,402430,25.0,-7.125102216625555e+18,mouselab-mdp,3
"[7501, 8805, 12974]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5'], u'time': [5882]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, -10]","[7499, 795, 3665]",-11.0,"[None, None, None]",,418557,26.0,-6.909700207174625e+18,mouselab-mdp,3
"[3492, 4372, 5564]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'5'], u'time': [921, 2448]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 5]","[3490, 383, 691]",3.0,"[None, None, None]",,426557,27.0,-7.477953334368281e+18,mouselab-mdp,3
"[4194, 5273, 6842]","[u'left', u'left', u'up']",train_final,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'6'], u'time': [917, 1949, 2700]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 10, 5]","[4192, 573, 1072]",2.0,"[None, None, None]",,436446,28.0,5.724401768725425e+18,mouselab-mdp,3
"[2959, 3942, 4911]","[u'left', u'left', u'up']",train_final,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11'], u'time': [1106, 1664]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 10, 10]","[2956, 478, 467]",13.0,"[None, None, None]",,443974,29.0,7.553211965372142e+18,mouselab-mdp,3
